disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Heart Failure,Hypothyroidism,Anxiety,suppressed,10151,,,,0.25,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Lung,suppressed,10399,,,,0.35,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Colorectal,suppressed,10273,,,,0.38,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Prostate,suppressed,10085,,,,0.81,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Other,suppressed,9770,,,,1.25,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Anxiety,suppressed,10315,,,,0.65,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Colorectal,suppressed,10376,,,,0.24,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Prostate,suppressed,10185,,,,0.55,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Other,suppressed,9864,,,,0.75,,,,,,,,,,,,
Heart Failure,Cancer Lung,Anxiety,suppressed,10411,,,,0.39,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Prostate,suppressed,10062,,,,0.62,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Other,suppressed,9769,,,,0.81,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Anxiety,suppressed,10286,,,,0.36,,,,,,,,,,,,
Heart Failure,Cancer Prostate,Cancer Other,suppressed,9568,,,,1.9,,,,,,,,,,,,
Heart Failure,Cancer Prostate,Anxiety,suppressed,10099,,,,0.86,,,,,,,,,,,,
Heart Failure,Cancer Other,Anxiety,suppressed,9780,,,,1.14,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,COPD,suppressed,7819,,,,1.85,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,9270,,,,1.76,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,9670,,,,0.64,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Depression,suppressed,9546,,,,1.04,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Substance Use Disorder,suppressed,10005,,,,1.25,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoarthritis,suppressed,8865,,,,4.33,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,9981,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoporosis,suppressed,9997,,,,0.56,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Hypothyroidism,suppressed,9884,,,,0.47,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Sleep Apnea,suppressed,10028,,,,1.17,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Lung,suppressed,10126,,,,0.83,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Colorectal,suppressed,10009,,,,0.76,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Prostate,suppressed,9823,,,,1.75,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Anxiety,suppressed,10040,,,,1.13,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Kidney Disease,suppressed,7309,,,,2.15,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Liver Disease,suppressed,7561,,,,0.84,,,,,,,,,,,,
Atrial Fibrillation,COPD,Depression,suppressed,7486,,,,1.29,,,,,,,,,,,,
Atrial Fibrillation,COPD,Substance Use Disorder,suppressed,7849,,,,1.51,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoarthritis,suppressed,6916,,,,5.5,,,,,,,,,,,,
Atrial Fibrillation,COPD,Rheumatoid Arthritis,suppressed,7803,,,,0.45,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoporosis,suppressed,7820,,,,0.65,,,,,,,,,,,,
Atrial Fibrillation,COPD,Hypothyroidism,suppressed,7712,,,,0.59,,,,,,,,,,,,
Atrial Fibrillation,COPD,Sleep Apnea,suppressed,7828,,,,1.58,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Lung,suppressed,7913,,,,0.95,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Colorectal,suppressed,7826,,,,0.92,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Prostate,suppressed,7676,,,,2.11,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Other,suppressed,7457,,,,2.83,,,,,,,,,,,,
Atrial Fibrillation,COPD,Anxiety,suppressed,7846,,,,1.4,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Chronic Liver Disease,suppressed,8982,,,,0.79,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Depression,suppressed,8856,,,,1.15,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Substance Use Disorder,suppressed,9272,,,,1.38,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoarthritis,suppressed,8259,,,,5.66,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,9255,,,,0.45,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoporosis,suppressed,9270,,,,0.61,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Hypothyroidism,suppressed,9166,,,,0.61,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Sleep Apnea,suppressed,9289,,,,1.47,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Lung,suppressed,9379,,,,0.88,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Colorectal,suppressed,9273,,,,0.98,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Prostate,suppressed,9105,,,,2.32,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Other,suppressed,8854,,,,3.02,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Anxiety,suppressed,9298,,,,1.31,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Depression,suppressed,9238,,,,0.44,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Substance Use Disorder,suppressed,9704,,,,0.62,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoarthritis,suppressed,8575,,,,1.97,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9656,,,,0.16,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoporosis,suppressed,9673,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Hypothyroidism,suppressed,9570,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Sleep Apnea,suppressed,9707,,,,0.67,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Lung,suppressed,9799,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Colorectal,suppressed,9691,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Prostate,suppressed,9504,,,,0.74,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Other,suppressed,9223,,,,1.04,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Anxiety,suppressed,9715,,,,0.5,,,,,,,,,,,,
Atrial Fibrillation,Depression,Substance Use Disorder,suppressed,9565,,,,0.89,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoarthritis,suppressed,8481,,,,3.12,,,,,,,,,,,,
Atrial Fibrillation,Depression,Rheumatoid Arthritis,suppressed,9540,,,,0.26,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoporosis,suppressed,9548,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Depression,Hypothyroidism,suppressed,9445,,,,0.34,,,,,,,,,,,,
Atrial Fibrillation,Depression,Sleep Apnea,suppressed,9587,,,,0.76,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Lung,suppressed,9669,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Colorectal,suppressed,9552,,,,0.52,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Prostate,suppressed,9386,,,,1.27,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Other,suppressed,9090,,,,1.62,,,,,,,,,,,,
Atrial Fibrillation,Depression,Anxiety,suppressed,9633,,,,0.89,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9987,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoporosis,suppressed,10009,,,,0.46,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Hypothyroidism,suppressed,9895,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Sleep Apnea,suppressed,10039,,,,0.84,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Lung,suppressed,10140,,,,0.74,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Colorectal,suppressed,10021,,,,0.73,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Prostate,suppressed,9834,,,,1.49,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Other,suppressed,9538,,,,2.03,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Anxiety,suppressed,10053,,,,0.92,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Rheumatoid Arthritis,suppressed,8866,,,,1.25,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Osteoporosis,suppressed,8876,,,,1.57,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Hypothyroidism,suppressed,8761,,,,1.73,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Sleep Apnea,suppressed,8904,,,,3.57,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Lung,suppressed,8978,,,,2.31,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Colorectal,suppressed,8873,,,,2.88,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Other,suppressed,8445,,,,8.59,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Anxiety,suppressed,8903,,,,3.56,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Osteoporosis,suppressed,9990,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Hypothyroidism,suppressed,9876,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Sleep Apnea,suppressed,10013,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Lung,suppressed,10111,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9995,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Prostate,suppressed,9811,,,,0.54,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Other,suppressed,9509,,,,0.66,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Anxiety,suppressed,10023,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Hypothyroidism,suppressed,9890,,,,0.17,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Sleep Apnea,suppressed,10034,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Lung,suppressed,10132,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Colorectal,suppressed,10014,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Prostate,suppressed,9841,,,,0.68,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Other,suppressed,9533,,,,0.85,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Anxiety,suppressed,10043,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Sleep Apnea,suppressed,9922,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Lung,suppressed,10018,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Colorectal,suppressed,9897,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Prostate,suppressed,9722,,,,0.75,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Other,suppressed,9420,,,,0.91,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Anxiety,suppressed,9932,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Lung,suppressed,10164,,,,0.49,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Colorectal,suppressed,10043,,,,0.58,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Prostate,suppressed,9861,,,,1.27,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Other,suppressed,9560,,,,1.83,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Anxiety,suppressed,10080,,,,0.86,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Colorectal,suppressed,10146,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Prostate,suppressed,9961,,,,0.97,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Other,suppressed,9653,,,,1.25,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Anxiety,suppressed,10176,,,,0.59,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Prostate,suppressed,9843,,,,1.27,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Other,suppressed,9560,,,,1.54,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Anxiety,suppressed,10056,,,,0.6,,,,,,,,,,,,
Atrial Fibrillation,Cancer Prostate,Cancer Other,suppressed,9368,,,,3.76,,,,,,,,,,,,
Atrial Fibrillation,Cancer Prostate,Anxiety,suppressed,9875,,,,1.49,,,,,,,,,,,,
Atrial Fibrillation,Cancer Other,Anxiety,suppressed,9570,,,,1.86,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Kidney Disease,suppressed,7463,,,,0.77,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Liver Disease,suppressed,7717,,,,0.31,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Depression,suppressed,7656,,,,0.5,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Substance Use Disorder,suppressed,8021,,,,0.55,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoarthritis,suppressed,7069,,,,1.84,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Rheumatoid Arthritis,suppressed,7985,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoporosis,suppressed,7999,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Hypothyroidism,suppressed,7882,,,,0.21,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Sleep Apnea,suppressed,8008,,,,0.57,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Lung,suppressed,8095,,,,0.39,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Colorectal,suppressed,8002,,,,0.3,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Prostate,suppressed,7847,,,,0.69,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Other,suppressed,7621,,,,0.95,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Anxiety,suppressed,8028,,,,0.54,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,9142,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Depression,suppressed,9039,,,,0.41,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,9447,,,,0.44,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,8420,,,,1.71,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,9437,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoporosis,suppressed,9451,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,9338,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,9471,,,,0.49,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Lung,suppressed,9562,,,,0.32,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,9455,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Prostate,suppressed,9278,,,,0.67,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Other,suppressed,9022,,,,0.9,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Anxiety,suppressed,9482,,,,0.46,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Depression,suppressed,9433,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,9899,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoarthritis,suppressed,8745,,,,0.62,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9859,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoporosis,suppressed,9871,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Hypothyroidism,suppressed,9756,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Sleep Apnea,suppressed,9905,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Lung,suppressed,10001,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,9889,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Prostate,suppressed,9694,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Other,suppressed,9408,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Anxiety,suppressed,9918,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Substance Use Disorder,suppressed,9783,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Osteoarthritis,suppressed,8672,,,,1.04,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Rheumatoid Arthritis,suppressed,9768,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Osteoporosis,suppressed,9773,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Hypothyroidism,suppressed,9659,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Sleep Apnea,suppressed,9813,,,,0.28,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Lung,suppressed,9897,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Colorectal,suppressed,9777,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Prostate,suppressed,9601,,,,0.41,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Other,suppressed,9302,,,,0.55,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Anxiety,suppressed,9863,,,,0.35,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Osteoarthritis,suppressed,9061,,,,1.13,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,10215,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Osteoporosis,suppressed,10230,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Hypothyroidism,suppressed,10105,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Sleep Apnea,suppressed,10261,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Lung,suppressed,10366,,,,0.31,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Colorectal,suppressed,10242,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Prostate,suppressed,10046,,,,0.45,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Other,suppressed,9742,,,,0.63,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Anxiety,suppressed,10280,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,9066,,,,0.37,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Osteoporosis,suppressed,9070,,,,0.54,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Hypothyroidism,suppressed,8948,,,,0.49,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Sleep Apnea,suppressed,9099,,,,1.1,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Lung,suppressed,9176,,,,0.8,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Colorectal,suppressed,9067,,,,0.78,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Prostate,suppressed,8909,,,,1.87,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Other,suppressed,8627,,,,2.37,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Anxiety,suppressed,9102,,,,1.16,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,10223,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,10100,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,10246,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,10348,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10228,,,,0.06,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,10035,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Other,suppressed,9725,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Anxiety,suppressed,10262,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Hypothyroidism,suppressed,10108,,,,0.06,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Sleep Apnea,suppressed,10264,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Lung,suppressed,10364,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Colorectal,suppressed,10242,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Prostate,suppressed,10061,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Other,suppressed,9746,,,,0.3,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Anxiety,suppressed,10277,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Sleep Apnea,suppressed,10140,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Lung,suppressed,10239,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Colorectal,suppressed,10115,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Prostate,suppressed,9931,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Other,suppressed,9621,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Anxiety,suppressed,10155,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Lung,suppressed,10396,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Colorectal,suppressed,10271,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Prostate,suppressed,10080,,,,0.37,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Other,suppressed,9771,,,,0.56,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Anxiety,suppressed,10314,,,,0.3,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Colorectal,suppressed,10377,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Prostate,suppressed,10183,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Other,suppressed,9869,,,,0.44,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Anxiety,suppressed,10413,,,,0.24,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Cancer Prostate,suppressed,10061,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Cancer Other,suppressed,9777,,,,0.42,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Anxiety,suppressed,10289,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Prostate,Cancer Other,suppressed,9572,,,,0.99,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Prostate,Anxiety,suppressed,10099,,,,0.47,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Other,Anxiety,suppressed,9787,,,,0.61,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Chronic Liver Disease,suppressed,7214,,,,0.36,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Depression,suppressed,7146,,,,0.53,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Substance Use Disorder,suppressed,7480,,,,0.53,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Osteoarthritis,suppressed,6630,,,,2.25,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,7443,,,,0.18,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Osteoporosis,suppressed,7459,,,,0.27,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Hypothyroidism,suppressed,7359,,,,0.24,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Sleep Apnea,suppressed,7459,,,,0.65,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Lung,suppressed,7542,,,,0.39,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Colorectal,suppressed,7462,,,,0.36,,,,,,,,,,,,
