disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Hyperlipidemia,Stroke Cerebrovascular,Hypothyroidism,suppressed,7202,,,,0.52,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Sleep Apnea,suppressed,8010,,,,0.18,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Breast,suppressed,7515,,,,0.64,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Lung,suppressed,8018,,,,0.31,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Colorectal,suppressed,7965,,,,0.26,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Other,suppressed,7447,,,,0.94,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Anxiety,suppressed,7920,,,,0.93,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Atrial Fibrillation,suppressed,8035,,,,1.54,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Peripheral Vascular Disease,suppressed,8075,,,,0.47,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,COPD,suppressed,6655,,,,0.91,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Chronic Kidney Disease,suppressed,7507,,,,0.5,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Chronic Liver Disease,suppressed,7932,,,,0.31,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Depression,suppressed,7488,,,,0.55,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Substance Use Disorder,suppressed,8110,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Osteoarthritis,suppressed,6752,,,,2.53,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Rheumatoid Arthritis,suppressed,7881,,,,0.37,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Osteoporosis,suppressed,7529,,,,0.94,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Hypothyroidism,suppressed,7284,,,,0.48,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Sleep Apnea,suppressed,8105,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Breast,suppressed,7604,,,,0.58,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Lung,suppressed,8112,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Colorectal,suppressed,8059,,,,0.24,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Other,suppressed,7533,,,,0.92,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Anxiety,suppressed,8013,,,,0.88,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,8002,,,,0.74,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,COPD,suppressed,6597,,,,1.35,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Chronic Kidney Disease,suppressed,7441,,,,0.91,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Chronic Liver Disease,suppressed,7862,,,,0.47,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Depression,suppressed,7423,,,,0.94,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Substance Use Disorder,suppressed,8037,,,,0.32,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,7810,,,,0.58,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Osteoporosis,suppressed,7467,,,,1.56,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Hypothyroidism,suppressed,7225,,,,0.84,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Sleep Apnea,suppressed,8032,,,,0.37,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Breast,suppressed,7535,,,,1.07,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Lung,suppressed,8039,,,,0.49,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Colorectal,suppressed,7986,,,,0.43,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Other,suppressed,7471,,,,1.54,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Anxiety,suppressed,7941,,,,1.52,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,COPD,suppressed,6638,,,,0.42,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,7486,,,,0.26,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,7907,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Depression,suppressed,7469,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Substance Use Disorder,suppressed,8085,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Osteoarthritis,suppressed,6740,,,,1.41,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,7859,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Osteoporosis,suppressed,7509,,,,0.51,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Hypothyroidism,suppressed,7264,,,,0.27,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Sleep Apnea,suppressed,8079,,,,0.11,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Breast,suppressed,7582,,,,0.32,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Lung,suppressed,8086,,,,0.17,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Colorectal,suppressed,8034,,,,0.13,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Other,suppressed,7509,,,,0.49,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Anxiety,suppressed,7990,,,,0.49,,,,,,,,,,,,
Hyperlipidemia,COPD,Chronic Kidney Disease,suppressed,6196,,,,0.53,,,,,,,,,,,,
Hyperlipidemia,COPD,Chronic Liver Disease,suppressed,6533,,,,0.32,,,,,,,,,,,,
Hyperlipidemia,COPD,Depression,suppressed,6170,,,,0.57,,,,,,,,,,,,
Hyperlipidemia,COPD,Substance Use Disorder,suppressed,6663,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,COPD,Osteoarthritis,suppressed,5557,,,,2.72,,,,,,,,,,,,
Hyperlipidemia,COPD,Rheumatoid Arthritis,suppressed,6486,,,,0.38,,,,,,,,,,,,
Hyperlipidemia,COPD,Osteoporosis,suppressed,6227,,,,0.96,,,,,,,,,,,,
Hyperlipidemia,COPD,Hypothyroidism,suppressed,5986,,,,0.51,,,,,,,,,,,,
Hyperlipidemia,COPD,Sleep Apnea,suppressed,6661,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Breast,suppressed,6250,,,,0.61,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Lung,suppressed,6664,,,,0.29,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Colorectal,suppressed,6627,,,,0.26,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Other,suppressed,6217,,,,0.91,,,,,,,,,,,,
Hyperlipidemia,COPD,Anxiety,suppressed,6583,,,,0.9,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Chronic Liver Disease,suppressed,7362,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Depression,suppressed,6961,,,,0.44,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Substance Use Disorder,suppressed,7513,,,,0.11,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Osteoarthritis,suppressed,6320,,,,2.19,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,7325,,,,0.26,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Osteoporosis,suppressed,6998,,,,0.62,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Hypothyroidism,suppressed,6778,,,,0.4,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Sleep Apnea,suppressed,7509,,,,0.13,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Breast,suppressed,7045,,,,0.51,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Lung,suppressed,7516,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Colorectal,suppressed,7471,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Other,suppressed,7008,,,,0.69,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Anxiety,suppressed,7425,,,,0.68,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Depression,suppressed,7337,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Substance Use Disorder,suppressed,7941,,,,0.09,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Osteoarthritis,suppressed,6624,,,,1.01,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,7720,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Osteoporosis,suppressed,7378,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Hypothyroidism,suppressed,7128,,,,0.18,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Sleep Apnea,suppressed,7935,,,,0.09,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Breast,suppressed,7440,,,,0.23,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Lung,suppressed,7942,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Colorectal,suppressed,7892,,,,0.09,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Other,suppressed,7380,,,,0.35,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Anxiety,suppressed,7850,,,,0.33,,,,,,,,,,,,
Hyperlipidemia,Depression,Substance Use Disorder,suppressed,7499,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Depression,Osteoarthritis,suppressed,6285,,,,2.13,,,,,,,,,,,,
Hyperlipidemia,Depression,Rheumatoid Arthritis,suppressed,7299,,,,0.27,,,,,,,,,,,,
Hyperlipidemia,Depression,Osteoporosis,suppressed,6964,,,,0.69,,,,,,,,,,,,
Hyperlipidemia,Depression,Hypothyroidism,suppressed,6768,,,,0.39,,,,,,,,,,,,
Hyperlipidemia,Depression,Sleep Apnea,suppressed,7492,,,,0.13,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Breast,suppressed,7027,,,,0.5,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Lung,suppressed,7497,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Colorectal,suppressed,7452,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Other,suppressed,6972,,,,0.7,,,,,,,,,,,,
Hyperlipidemia,Depression,Anxiety,suppressed,7449,,,,0.7,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Osteoarthritis,suppressed,6762,,,,0.62,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Rheumatoid Arthritis,suppressed,7888,,,,0.08,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Osteoporosis,suppressed,7537,,,,0.23,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Hypothyroidism,suppressed,7293,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Sleep Apnea,suppressed,8114,,,,0.04,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Cancer Breast,suppressed,7612,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Cancer Lung,suppressed,8121,,,,0.08,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Cancer Colorectal,suppressed,8069,,,,0.06,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Cancer Other,suppressed,7542,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,Substance Use Disorder,Anxiety,suppressed,8024,,,,0.21,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Rheumatoid Arthritis,suppressed,6594,,,,1.27,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Osteoporosis,suppressed,6300,,,,3.36,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Hypothyroidism,suppressed,6081,,,,1.94,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Sleep Apnea,suppressed,6757,,,,0.67,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Cancer Breast,suppressed,6345,,,,2.64,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Cancer Lung,suppressed,6762,,,,1.04,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Cancer Colorectal,suppressed,6719,,,,1.03,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Cancer Other,suppressed,6287,,,,3.5,,,,,,,,,,,,
Hyperlipidemia,Osteoarthritis,Anxiety,suppressed,6685,,,,3.48,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Osteoporosis,suppressed,7343,,,,0.42,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Hypothyroidism,suppressed,7094,,,,0.24,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Sleep Apnea,suppressed,7883,,,,0.09,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Cancer Breast,suppressed,7399,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Cancer Lung,suppressed,7889,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Cancer Colorectal,suppressed,7840,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Cancer Other,suppressed,7319,,,,0.43,,,,,,,,,,,,
Hyperlipidemia,Rheumatoid Arthritis,Anxiety,suppressed,7794,,,,0.42,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Hypothyroidism,suppressed,6780,,,,0.61,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Sleep Apnea,suppressed,7532,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Cancer Breast,suppressed,7075,,,,0.78,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Cancer Lung,suppressed,7539,,,,0.38,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Cancer Colorectal,suppressed,7489,,,,0.32,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Cancer Other,suppressed,7006,,,,1.13,,,,,,,,,,,,
Hyperlipidemia,Osteoporosis,Anxiety,suppressed,7450,,,,1.13,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Sleep Apnea,suppressed,7287,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Cancer Breast,suppressed,6831,,,,0.46,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Cancer Lung,suppressed,7293,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Cancer Colorectal,suppressed,7253,,,,0.18,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Cancer Other,suppressed,6788,,,,0.64,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Anxiety,suppressed,7210,,,,0.63,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Breast,suppressed,7607,,,,0.15,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Lung,suppressed,8115,,,,0.06,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Colorectal,suppressed,8063,,,,0.06,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Other,suppressed,7536,,,,0.23,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Anxiety,suppressed,8017,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Cancer Lung,suppressed,7615,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Cancer Colorectal,suppressed,7565,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Cancer Other,suppressed,7087,,,,0.86,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Anxiety,suppressed,7523,,,,0.83,,,,,,,,,,,,
Hyperlipidemia,Cancer Lung,Cancer Colorectal,suppressed,8070,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Cancer Lung,Cancer Other,suppressed,7547,,,,0.35,,,,,,,,,,,,
Hyperlipidemia,Cancer Lung,Anxiety,suppressed,8024,,,,0.36,,,,,,,,,,,,
Hyperlipidemia,Cancer Colorectal,Cancer Other,suppressed,7511,,,,0.34,,,,,,,,,,,,
Hyperlipidemia,Cancer Colorectal,Anxiety,suppressed,7972,,,,0.33,,,,,,,,,,,,
Hyperlipidemia,Cancer Other,Anxiety,suppressed,7460,,,,1.13,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Peripheral Vascular Disease,suppressed,11172,,,,0.74,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,COPD,suppressed,9249,,,,1.22,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Chronic Kidney Disease,suppressed,10268,,,,0.78,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Chronic Liver Disease,suppressed,10988,,,,0.45,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Depression,suppressed,10276,,,,0.83,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Substance Use Disorder,suppressed,11212,,,,0.31,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Osteoarthritis,suppressed,9249,,,,3.77,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Rheumatoid Arthritis,suppressed,10924,,,,0.54,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Osteoporosis,suppressed,10461,,,,1.42,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Hypothyroidism,suppressed,10044,,,,0.73,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Sleep Apnea,suppressed,11213,,,,0.32,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Breast,suppressed,10525,,,,0.87,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Lung,suppressed,11222,,,,0.45,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Colorectal,suppressed,11152,,,,0.36,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Other,suppressed,10423,,,,1.29,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Anxiety,suppressed,11064,,,,1.31,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Peripheral Vascular Disease,suppressed,11447,,,,1.07,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Chronic Kidney Disease,suppressed,10504,,,,0.81,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Chronic Liver Disease,suppressed,11266,,,,0.55,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Depression,suppressed,10527,,,,1.0,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Substance Use Disorder,suppressed,11492,,,,0.34,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Rheumatoid Arthritis,suppressed,11199,,,,0.7,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Osteoporosis,suppressed,10711,,,,1.68,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Hypothyroidism,suppressed,10288,,,,0.83,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Sleep Apnea,suppressed,11494,,,,0.61,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Breast,suppressed,10791,,,,0.94,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Lung,suppressed,11502,,,,0.52,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Colorectal,suppressed,11431,,,,0.41,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Anxiety,suppressed,11339,,,,1.53,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,11332,,,,1.37,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Chronic Kidney Disease,suppressed,10400,,,,1.33,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Chronic Liver Disease,suppressed,11155,,,,0.78,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Depression,suppressed,10428,,,,1.45,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Substance Use Disorder,suppressed,11377,,,,0.48,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,11087,,,,0.96,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Hypothyroidism,suppressed,10195,,,,1.25,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Sleep Apnea,suppressed,11380,,,,0.75,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Breast,suppressed,10684,,,,1.52,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Lung,suppressed,11387,,,,0.74,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Colorectal,suppressed,11317,,,,0.62,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Other,suppressed,10588,,,,2.26,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Anxiety,suppressed,11223,,,,2.28,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,COPD,suppressed,9448,,,,0.74,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,10466,,,,0.42,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,11222,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Depression,suppressed,10489,,,,0.52,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Substance Use Disorder,suppressed,11445,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Osteoarthritis,suppressed,9444,,,,2.26,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,11156,,,,0.34,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Osteoporosis,suppressed,10672,,,,0.86,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Hypothyroidism,suppressed,10248,,,,0.44,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Sleep Apnea,suppressed,11446,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Breast,suppressed,10749,,,,0.5,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Lung,suppressed,11455,,,,0.28,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Colorectal,suppressed,11385,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Other,suppressed,10647,,,,0.78,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Anxiety,suppressed,11291,,,,0.79,,,,,,,,,,,,
Coronary Heart Disease,COPD,Chronic Kidney Disease,suppressed,8705,,,,0.76,,,,,,,,,,,,
Coronary Heart Disease,COPD,Chronic Liver Disease,suppressed,9307,,,,0.5,,,,,,,,,,,,
Coronary Heart Disease,COPD,Depression,suppressed,8707,,,,0.84,,,,,,,,,,,,
Coronary Heart Disease,COPD,Substance Use Disorder,suppressed,9482,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,COPD,Osteoarthritis,suppressed,7835,,,,3.79,,,,,,,,,,,,
Coronary Heart Disease,COPD,Rheumatoid Arthritis,suppressed,9255,,,,0.59,,,,,,,,,,,,
Coronary Heart Disease,COPD,Osteoporosis,suppressed,8893,,,,1.4,,,,,,,,,,,,
Coronary Heart Disease,COPD,Hypothyroidism,suppressed,8488,,,,0.74,,,,,,,,,,,,
Coronary Heart Disease,COPD,Sleep Apnea,suppressed,9485,,,,0.38,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Breast,suppressed,8907,,,,0.85,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Lung,suppressed,9491,,,,0.43,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Colorectal,suppressed,9435,,,,0.36,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Other,suppressed,8850,,,,1.3,,,,,,,,,,,,
Coronary Heart Disease,COPD,Anxiety,suppressed,9360,,,,1.32,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10308,,,,0.33,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Depression,suppressed,9650,,,,0.63,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,10498,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,8762,,,,2.97,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10259,,,,0.38,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Osteoporosis,suppressed,9811,,,,0.87,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,9453,,,,0.57,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,10500,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Breast,suppressed,9873,,,,0.71,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Lung,suppressed,10508,,,,0.3,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,10446,,,,0.27,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Other,suppressed,9811,,,,1.0,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Anxiety,suppressed,10356,,,,0.98,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Depression,suppressed,10320,,,,0.31,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,11265,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoarthritis,suppressed,9293,,,,1.47,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,10980,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoporosis,suppressed,10508,,,,0.49,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Hypothyroidism,suppressed,10080,,,,0.28,,,,,,,,,,,,
